bisai_id,cold,win,draw,lose
884890,big_cold,3.35,3.85,2.9
883141,big_cold,2.55,3.7,2.9
931539,little_cold,2.45,3.31,3.4
883118,big_cold,2.5,3.75,2.9
896277,big_cold,2.4,3.8,3.8
885194,normal,2.32,3.95,3.9
926507,normal,2.65,3.75,3.86
926471,big_cold,2.32,3.6,4.2
933672,little_cold,2.4,3.75,3.35
875677,big_cold,2.49,3.75,4.05
881550,normal,1.72,4.25,7.8
877752,big_cold,3.26,3.52,2.9
877758,normal,1.92,5.8,12.0
941582,little_cold,1.91,4.8,8.54
881548,normal,6.0,4.15,1.74
875680,normal,5.0,3.58,2.32
875676,big_cold,2.9,3.3,2.85
945942,normal,3.34,3.7,2.44
875675,big_cold,2.6,3.6,3.6
926515,normal,1.3,6.5,16.0
931124,normal,2.21,3.85,4.33
896276,big_cold,2.15,3.85,5.09
926533,little_cold,2.6,3.6,3.3
875673,normal,2.25,3.7,4.2
935310,normal,1.26,8.5,29.0
883134,little_cold,4.6,3.95,1.99
930523,normal,2.3,3.8,4.25
895651,normal,2.02,4.0,6.0
933674,normal,3.1,5.2,7.61
883122,little_cold,2.8,4.0,2.86
883115,big_cold,3.01,3.75,3.18
926481,normal,2.97,3.6,3.48
883133,normal,1.35,6.6,13.0
891747,normal,1.52,8.0,15.0
905038,big_cold,2.55,3.65,3.75
936980,little_cold,2.58,3.3,3.81
885197,little_cold,2.55,3.8,3.33
885193,little_cold,2.9,3.8,2.8
875682,normal,2.67,3.5,4.2
926514,little_cold,1.7,5.5,8.0
941831,big_cold,2.4,3.54,3.65
926492,normal,7.5,4.75,1.62
880757,normal,2.7,3.7,3.1
877756,little_cold,2.02,4.48,6.04
936003,big_cold,2.93,3.32,3.1
877749,normal,3.1,3.5,2.9
946515,big_cold,2.3,3.65,3.6
893115,little_cold,2.31,3.3,3.85
877759,big_cold,2.77,3.58,3.5
931515,normal,1.42,5.5,13.0
889056,little_cold,3.3,3.8,2.43
950254,big_cold,2.32,3.55,4.22
936330,normal,1.48,4.5,11.0
936328,big_cold,2.7,3.45,3.95
937897,normal,2.0,3.65,4.55
947888,little_cold,1.7,4.4,7.2
947887,normal,1.86,4.5,5.0
933701,big_cold,1.33,9.0,12.0
889055,little_cold,2.5,3.65,3.0
947874,normal,3.4,3.22,3.25
935654,normal,1.4,6.01,13.25
889061,big_cold,2.5,3.6,3.3
949478,big_cold,1.95,3.65,4.5
947867,normal,6.0,4.0,2.12
950252,normal,2.2,3.45,3.85
889064,normal,1.79,4.0,5.35
943273,normal,1.5,5.0,11.19
936329,big_cold,4.5,3.6,3.0
946530,normal,1.94,4.0,4.85
889065,little_cold,1.65,4.14,8.5
930547,big_cold,2.63,3.6,3.5
936331,normal,3.42,3.55,2.5
929136,little_cold,2.26,4.0,3.6
889058,big_cold,5.9,4.35,1.95
933938,normal,5.64,4.25,1.75
875587,normal,2.47,3.3,3.5
896995,normal,1.35,6.9,14.0
933618,normal,1.61,4.2,8.0
875583,normal,2.01,3.5,5.6
876670,little_cold,2.55,3.8,3.2
886298,normal,3.1,3.7,2.93
933338,normal,3.25,3.6,3.38
933935,little_cold,1.7,3.8,6.0
933609,normal,2.12,4.0,4.0
893027,little_cold,2.3,3.6,3.92
927879,normal,4.75,4.04,3.3
933605,little_cold,2.35,3.85,4.12
933941,normal,1.57,5.25,7.5
883104,normal,2.38,4.05,3.71
933610,big_cold,2.69,3.55,3.22
883054,little_cold,2.5,4.0,2.9
885103,big_cold,2.65,3.5,3.35
896212,big_cold,6.35,4.15,1.8
884798,normal,2.24,3.5,3.85
883059,little_cold,1.5,4.89,8.4
895579,normal,1.23,8.4,21.0
931868,big_cold,2.1,3.76,5.3
885106,big_cold,2.65,3.41,3.3
884428,normal,3.15,3.6,2.67
933619,little_cold,2.31,3.97,4.7
930911,little_cold,2.2,3.7,3.75
933606,normal,2.5,3.75,2.8
933936,little_cold,7.5,4.55,1.6
931315,big_cold,2.42,3.6,3.4
930465,normal,1.11,17.0,67.0
881123,little_cold,4.83,3.95,1.96
879998,normal,2.2,3.65,4.4
931870,normal,1.95,4.0,7.6
880631,normal,1.86,3.8,5.01
933607,normal,2.95,3.8,2.82
931353,big_cold,2.32,4.0,4.2
875588,little_cold,3.2,3.15,3.8
933608,little_cold,2.65,4.0,2.72
930450,little_cold,1.85,3.75,4.55
875585,big_cold,3.35,3.2,2.61
933603,little_cold,3.1,3.75,2.3
875586,little_cold,2.34,3.15,4.0
883101,little_cold,1.41,6.1,11.5
904922,big_cold,2.65,3.15,3.5
933937,big_cold,1.55,4.9,6.0
923211,big_cold,2.15,3.8,4.1
883052,big_cold,1.6,4.65,6.7
875590,little_cold,2.05,3.5,4.75
919136,little_cold,3.15,3.3,3.57
883048,normal,1.5,4.95,8.5
931081,normal,2.62,3.7,3.44
883089,big_cold,1.73,4.51,6.0
884463,normal,1.83,3.85,6.0
891630,normal,2.95,3.35,2.92
885108,big_cold,2.73,3.5,3.5
933617,normal,1.93,4.0,4.8
875580,little_cold,3.3,3.2,4.27
883094,normal,2.84,3.95,2.74
874955,normal,8.5,4.6,1.65
933604,big_cold,1.61,4.05,6.5
931463,normal,6.0,3.8,1.83
935572,normal,3.3,4.33,2.56
883097,normal,8.8,5.6,1.47
875595,big_cold,2.85,3.2,3.25
891640,normal,3.11,3.45,3.25
876460,big_cold,2.3,3.52,3.62
875597,normal,2.42,3.22,3.95
875601,little_cold,3.64,3.2,2.7
935834,normal,4.2,3.7,2.07
893035,big_cold,2.29,3.45,4.75
895594,normal,1.17,10.5,36.0
883081,normal,1.92,4.6,6.62
883075,normal,3.35,3.9,2.5
875600,big_cold,2.76,3.3,3.25
883065,normal,2.78,3.6,2.67
935835,big_cold,1.67,6.5,9.0
874954,little_cold,7.25,4.57,1.76
935758,normal,1.65,5.03,6.19
885112,little_cold,1.77,3.95,6.6
931433,little_cold,2.88,3.4,2.81
876442,little_cold,3.1,3.5,2.74
897002,normal,1.2,11.5,31.0
931076,little_cold,3.16,3.71,2.63
896219,normal,2.75,3.5,3.85
883084,little_cold,2.35,3.7,3.32
875593,normal,2.42,3.35,3.8
886309,normal,10.05,5.2,1.46
883086,normal,1.91,4.15,4.7
904954,big_cold,2.62,3.1,3.52
935837,normal,1.57,4.85,5.3
884811,normal,3.7,3.8,2.6
889320,normal,1.33,6.4,21.59
923215,little_cold,5.8,4.25,1.92
935569,big_cold,6.5,4.13,4.7
884439,little_cold,4.1,3.4,2.42
931074,normal,1.65,4.64,7.4
883080,big_cold,2.56,3.9,3.1
935726,big_cold,3.28,3.6,3.6
935512,normal,5.75,3.8,2.05
935570,big_cold,1.5,5.0,7.2
883098,normal,2.18,3.95,4.1
880015,normal,2.21,3.55,4.25
935571,normal,1.86,4.1,4.71
931386,normal,3.25,3.75,2.33
935832,normal,1.65,4.5,6.45
875596,little_cold,2.15,3.45,5.35
930468,normal,1.41,6.25,13.0
885115,normal,3.5,3.75,2.45
933534,big_cold,2.63,3.4,3.75
885114,normal,2.55,3.6,3.8
875598,little_cold,2.2,3.5,4.36
931464,little_cold,7.5,4.3,1.66
935786,normal,1.19,9.5,23.0
933611,little_cold,1.8,4.1,6.1
875594,little_cold,3.7,3.31,4.75
884425,normal,1.73,4.2,7.2
876529,normal,2.52,3.8,3.8
935825,little_cold,1.73,4.8,5.4
935824,normal,1.3,7.0,13.0
935815,normal,1.65,6.19,13.95
935833,normal,12.02,5.88,1.43
935816,normal,1.24,9.0,19.0
931830,little_cold,2.25,3.3,3.85
877542,big_cold,2.11,3.7,4.11
928444,normal,3.5,3.6,3.4
894618,normal,1.51,5.13,11.0
931863,little_cold,2.66,3.85,2.95
875562,normal,2.76,3.25,3.6
896198,normal,1.9,4.0,5.0
880564,normal,3.2,3.6,2.49
931693,normal,1.97,4.75,3.75
895883,normal,1.71,3.82,8.25
896203,normal,1.48,5.2,10.0
923202,big_cold,2.95,3.6,2.64
927890,normal,1.43,8.75,15.0
931372,little_cold,3.72,4.25,2.3
904880,big_cold,3.1,3.2,2.96
895884,big_cold,2.45,3.2,3.89
931842,normal,12.85,6.5,1.51
895568,normal,1.29,6.65,16.0
930461,normal,36.0,11.5,1.22
931843,normal,2.12,4.02,3.54
930430,normal,1.75,5.0,10.5
928082,normal,1.48,5.75,9.3
931844,normal,1.44,5.97,9.36
930677,normal,1.68,5.02,6.5
882643,normal,4.22,3.65,2.3
895563,little_cold,2.6,3.3,3.55
881146,normal,3.69,3.75,2.22
907514,little_cold,3.13,3.65,2.77
923203,big_cold,2.84,3.6,2.82
891609,normal,1.55,5.6,11.1
931846,little_cold,1.67,4.65,7.48
931847,normal,1.9,4.5,4.7
927871,little_cold,2.05,4.2,4.0
881119,normal,2.25,3.6,3.75
874948,little_cold,2.35,3.3,4.4
931873,little_cold,2.1,3.5,3.96
881112,little_cold,1.98,3.84,4.6
930473,normal,1.6,5.05,8.77
930460,big_cold,2.85,4.8,9.5
930433,little_cold,2.42,3.85,4.2
886283,little_cold,1.91,3.9,4.6
891605,little_cold,10.5,5.9,1.67
884781,big_cold,2.1,3.62,4.5
877544,normal,3.4,3.7,2.4
874928,little_cold,2.18,4.1,8.0
891618,little_cold,3.1,3.37,3.35
931871,normal,2.94,3.95,3.15
881142,big_cold,1.84,4.0,5.03
904881,little_cold,2.62,3.25,3.5
931053,big_cold,4.17,3.2,2.52
930462,normal,2.67,3.7,3.05
881113,normal,1.97,3.8,5.26
911608,big_cold,2.65,3.2,3.2
926733,normal,2.92,3.38,2.8
881145,normal,2.41,3.6,3.5
931050,normal,1.36,6.13,9.66
882645,little_cold,2.54,3.6,3.25
886269,normal,2.31,3.85,4.1
895882,big_cold,3.56,3.45,2.45
904882,normal,2.94,3.2,2.94
931872,little_cold,1.48,5.75,9.5
926750,normal,2.42,3.4,3.54
880586,normal,2.27,3.66,4.2
884784,normal,3.93,3.5,2.25
927926,big_cold,1.3,7.0,7.5
928263,normal,1.46,6.5,15.0
904892,big_cold,2.4,3.25,4.6
930993,little_cold,2.69,3.2,2.9
927904,normal,1.8,4.4,5.14
874896,big_cold,1.6,5.2,10.5
882639,little_cold,2.32,3.5,3.54
931874,normal,3.78,3.75,2.12
896967,big_cold,1.57,4.5,8.0
884783,normal,21.0,8.2,1.25
878993,normal,1.73,3.97,6.0
931841,normal,3.5,3.9,2.3
931373,big_cold,2.14,4.0,3.53
931875,little_cold,2.06,3.8,4.0
877540,normal,8.5,5.0,1.65
929716,normal,1.87,3.98,5.8
886270,little_cold,3.1,3.55,2.74
895879,big_cold,2.7,3.2,3.2
928445,normal,1.38,6.9,15.0
874945,normal,3.7,3.35,3.15
879980,normal,4.5,3.8,1.96
930242,normal,3.8,3.65,2.25
878991,little_cold,3.27,3.45,2.77
893012,normal,3.0,3.1,3.0
893011,little_cold,2.6,3.29,3.6
895878,big_cold,6.07,3.41,1.91
926894,big_cold,2.44,3.65,3.64
885091,big_cold,2.9,3.4,3.15
895881,big_cold,2.18,3.3,4.25
884782,normal,2.32,3.5,3.83
886284,little_cold,3.4,3.65,2.55
878992,normal,7.15,4.55,1.65
927827,little_cold,2.4,3.8,3.3
895885,little_cold,1.95,3.4,4.9
928438,normal,1.2,9.75,25.0
904886,normal,2.56,3.15,3.7
884778,big_cold,2.27,3.82,4.5
927889,big_cold,4.5,4.6,1.8
896196,normal,2.53,3.7,3.2
876377,little_cold,3.65,3.8,2.6
929465,normal,3.3,3.3,3.05
877541,normal,3.41,3.65,2.4
903791,big_cold,2.87,3.25,3.04
930241,big_cold,5.8,4.5,1.79
881100,normal,2.5,3.5,3.28
895570,little_cold,2.1,3.55,4.39
884786,normal,2.05,3.95,5.15
895569,normal,20.0,6.25,1.4
904884,little_cold,2.2,3.3,4.24
874915,normal,2.22,3.55,5.1
894614,normal,1.83,4.4,9.0
929020,normal,3.0,3.7,2.31
927849,normal,1.81,4.5,7.0
931922,little_cold,3.36,3.25,2.88
931845,normal,5.48,4.75,1.65
927909,normal,3.0,3.6,2.53
874937,big_cold,2.1,3.7,4.4
882638,big_cold,2.52,3.6,3.1
885090,little_cold,3.1,3.4,2.7
931052,little_cold,2.2,3.3,4.45
882640,little_cold,2.19,3.6,4.05
931695,little_cold,4.25,6.0,1.98
896971,normal,1.28,8.0,19.0
881099,normal,2.53,3.5,3.14
930416,normal,1.13,11.0,29.0
904067,normal,2.2,3.2,4.6
893009,little_cold,2.65,3.25,3.6
879969,normal,9.0,4.92,1.64
891616,normal,2.2,3.5,4.12
883000,normal,1.55,6.0,14.0
927872,normal,3.6,3.85,2.15
882646,normal,1.64,4.58,7.8
877569,big_cold,3.4,3.7,2.4
904069,normal,2.4,3.3,3.42
880639,big_cold,2.37,3.45,4.0
881141,big_cold,3.11,3.5,2.94
880610,normal,1.91,3.87,5.2
931703,normal,7.0,4.55,1.63
930100,normal,1.85,4.0,5.0
904883,little_cold,2.0,3.6,5.98
878990,big_cold,2.61,3.7,3.4
931840,normal,4.3,4.4,1.87
882642,normal,2.31,3.6,3.5
893007,normal,2.38,3.4,4.1
930240,big_cold,1.34,6.74,15.0
894617,normal,2.31,3.2,3.8
905850,little_cold,2.6,3.5,3.8
931698,little_cold,2.4,3.42,3.0
931374,big_cold,1.67,4.33,5.0
876513,normal,2.36,3.65,3.4
882637,normal,1.83,4.0,4.89
929718,normal,7.8,4.7,1.66
930992,big_cold,1.83,4.25,6.0
927911,big_cold,1.36,7.5,13.0
904887,little_cold,1.85,3.4,6.37
894619,little_cold,1.79,3.6,6.7
879974,normal,2.21,3.5,3.77
928440,normal,1.25,8.0,21.0
880576,little_cold,2.42,3.57,4.4
930415,normal,1.37,6.42,13.02
882636,big_cold,1.93,3.8,4.8
878915,big_cold,1.73,4.33,7.2
857110,normal,1.87,5.02,12.0
883740,big_cold,1.76,3.75,6.4
892890,normal,2.21,3.32,4.0
880936,little_cold,2.31,3.45,3.73
878911,normal,1.23,10.5,26.0
883764,little_cold,2.22,3.3,4.1
885011,big_cold,3.85,3.75,2.35
880945,normal,2.5,3.4,3.7
881426,normal,2.4,3.47,4.0
920089,big_cold,1.69,4.25,6.6
904737,normal,4.57,3.4,2.41
855389,normal,1.63,4.65,8.8
878637,normal,3.44,3.65,2.52
904748,normal,2.6,3.3,4.25
855387,normal,4.05,3.87,2.42
876969,little_cold,5.55,3.9,1.95
906019,big_cold,1.86,3.65,6.25
884686,normal,3.3,3.87,4.75
905771,normal,1.88,3.6,5.75
857105,big_cold,8.36,4.25,1.96
906009,normal,2.6,3.2,3.86
880377,big_cold,2.58,3.3,3.15
883728,little_cold,1.62,4.27,10.43
876501,normal,1.29,6.74,15.0
903757,normal,1.73,4.06,5.65
869002,big_cold,2.0,3.94,5.3
880364,little_cold,1.71,3.97,6.61
886217,big_cold,3.0,3.52,2.95
876973,normal,1.46,7.0,15.0
880401,little_cold,2.82,3.6,3.05
878736,normal,2.6,3.69,3.2
879884,normal,1.5,5.0,8.5
879887,little_cold,2.2,3.6,3.7
876776,little_cold,6.8,4.2,1.79
861407,normal,2.49,3.6,3.85
852933,normal,2.45,3.65,3.26
880925,normal,1.74,4.38,6.1
905168,normal,2.09,3.9,5.8
882444,normal,1.8,3.71,5.3
874752,big_cold,2.73,3.35,3.58
891485,normal,1.23,9.5,34.0
880923,little_cold,2.8,3.4,2.89
882446,normal,2.15,3.57,4.4
892892,little_cold,2.7,3.3,4.5
884683,normal,2.1,3.84,5.5
896882,big_cold,3.38,3.85,3.15
876775,normal,1.55,4.9,7.5
889233,normal,2.5,3.52,3.58
868998,normal,2.11,3.7,4.5
862707,normal,1.8,3.4,4.5
878910,normal,1.67,4.27,6.85
852929,normal,18.4,7.25,1.36
876968,big_cold,2.6,3.6,3.75
876526,little_cold,2.65,3.81,2.84
877479,big_cold,1.84,3.88,5.04
862705,little_cold,3.1,3.67,2.1
884370,big_cold,3.0,3.65,3.05
866565,little_cold,4.15,3.86,2.4
880378,little_cold,2.15,3.6,3.85
891494,normal,4.2,3.55,2.35
896095,normal,4.75,3.85,1.91
906023,little_cold,2.1,3.5,4.8
884680,little_cold,1.73,4.55,7.5
883768,normal,2.57,3.12,3.25
905770,normal,8.0,4.5,1.64
882452,normal,1.87,3.85,5.75
897523,normal,10.0,4.2,1.83
884685,big_cold,5.5,4.5,1.98
920098,little_cold,2.75,3.4,3.48
869003,big_cold,1.6,4.4,7.3
881425,normal,2.06,3.6,4.2
880375,normal,1.45,5.5,9.95
884356,little_cold,2.75,3.55,3.22
874747,normal,2.12,3.6,4.4
871280,little_cold,2.02,3.5,4.5
855388,little_cold,2.71,4.15,4.25
876773,little_cold,3.9,5.28,9.6
882451,normal,2.3,3.59,4.0
879892,little_cold,2.65,3.59,3.35
860936,big_cold,2.44,3.6,4.45
854963,normal,15.0,8.2,1.25
877485,little_cold,6.4,4.1,1.7
905191,normal,1.74,3.9,6.87
882453,normal,2.6,3.5,3.13
883776,normal,1.55,4.8,9.8
878914,little_cold,2.31,3.48,3.65
860943,normal,2.1,3.8,4.0
885370,little_cold,1.81,3.8,5.6
891499,normal,1.13,17.0,44.0
904789,normal,2.62,3.25,3.7
880921,normal,2.9,3.5,2.84
874757,normal,2.75,3.3,3.2
871275,normal,1.59,5.2,9.5
904768,little_cold,2.35,3.3,4.3
919512,normal,8.0,4.0,1.57
904734,big_cold,2.21,3.3,5.0
881432,normal,4.33,3.53,2.07
883778,normal,2.88,3.2,3.0
881428,little_cold,2.24,3.64,4.33
852948,big_cold,1.83,4.45,5.5
856587,normal,2.4,4.3,2.62
878638,normal,3.81,3.71,2.42
885852,little_cold,23.0,9.9,1.21
880926,big_cold,2.5,3.57,3.58
887631,big_cold,2.25,3.76,4.47
919527,normal,41.0,11.75,1.09
906024,big_cold,2.4,3.25,4.15
896090,normal,3.25,3.5,2.93
880380,big_cold,2.6,3.5,3.32
846988,normal,2.35,3.65,3.3
861359,normal,3.8,3.6,2.88
887630,normal,2.14,3.62,5.02
874751,normal,15.0,5.6,1.44
886215,little_cold,3.7,3.68,2.3
877476,normal,1.88,4.0,5.5
882448,little_cold,2.81,3.5,2.95
885835,normal,1.4,6.66,16.52
855393,little_cold,2.4,3.75,3.16
880972,normal,2.6,3.45,3.02
876979,normal,1.72,4.5,6.34
880924,big_cold,3.25,3.45,2.68
886220,little_cold,1.91,4.6,7.0
892887,little_cold,1.97,3.5,5.2
905142,little_cold,3.15,3.1,2.93
876975,little_cold,1.53,5.5,8.0
905762,normal,2.07,3.5,5.75
846990,little_cold,5.2,4.0,1.88
891492,normal,11.0,5.8,1.4
879893,little_cold,2.05,3.75,4.0
847651,little_cold,3.9,3.5,2.54
861406,little_cold,10.0,6.0,1.48
885842,little_cold,12.5,5.5,1.41
882443,little_cold,2.2,3.58,3.71
897525,big_cold,3.6,3.6,2.65
894520,normal,1.6,4.25,8.0
883748,normal,3.0,3.25,2.66
919528,little_cold,1.55,4.0,8.0
860934,normal,9.44,5.3,1.5
881430,little_cold,5.6,4.15,1.8
920085,normal,1.8,3.86,5.4
883725,normal,2.47,3.15,3.7
847658,little_cold,1.7,4.7,7.25
904739,big_cold,3.27,3.1,2.99
882445,normal,2.25,3.65,3.8
877480,little_cold,2.88,3.6,2.97
905996,big_cold,2.05,3.33,5.49
861399,normal,1.85,8.0,21.0
884374,normal,2.15,3.7,4.1
887616,normal,2.38,3.7,4.4
882449,little_cold,3.18,3.4,2.7
880948,normal,2.1,3.64,4.4
881431,big_cold,1.78,4.23,5.8
875447,normal,2.29,3.65,5.1
880370,normal,1.62,4.41,6.9
904782,normal,1.8,3.7,8.4
885365,little_cold,1.35,6.45,13.65
919504,normal,12.0,6.2,1.34
854959,big_cold,8.23,5.0,1.44
919510,little_cold,3.4,3.2,2.6
857088,big_cold,2.2,3.75,4.6
876977,normal,2.2,3.65,4.5
876380,normal,1.55,6.05,8.54
884684,big_cold,3.3,3.6,2.8
896089,little_cold,2.25,3.6,4.2
854961,big_cold,8.7,5.0,1.5
876972,normal,2.05,3.7,5.2
877482,normal,4.4,3.82,1.9
882450,normal,2.5,3.56,3.6
861361,normal,2.02,7.0,15.0
874750,big_cold,2.63,3.3,3.66
880404,little_cold,2.1,3.52,4.33
919526,little_cold,2.75,3.21,2.87
878732,normal,1.57,5.01,7.0
887628,normal,3.14,3.69,2.75
881020,normal,2.92,3.56,2.85
876774,little_cold,2.3,3.6,3.8
879880,little_cold,1.25,7.53,17.0
869004,normal,1.72,3.9,6.7
883726,big_cold,7.2,4.3,1.91
883741,little_cold,2.19,3.29,3.75
885008,little_cold,2.7,3.4,3.35
880947,little_cold,2.25,3.64,4.05
869005,normal,2.14,3.55,5.25
880949,normal,1.77,4.2,5.9
855390,normal,3.17,3.8,2.78
861360,little_cold,1.85,5.25,9.5
906008,normal,2.68,3.15,3.44
896879,normal,1.24,8.3,19.5
854951,little_cold,4.6,4.15,1.75
852947,normal,11.0,6.0,1.48
892891,normal,1.91,4.0,6.4
882447,little_cold,2.98,3.65,2.8
882454,normal,2.3,3.54,4.1
868999,normal,2.12,4.17,8.0
857096,big_cold,2.05,3.6,5.0
861364,normal,2.19,5.75,10.5
896088,normal,3.16,3.5,2.63
896868,big_cold,2.3,4.0,4.2
861365,big_cold,3.0,3.65,2.94
886218,normal,2.45,3.64,3.4
880372,normal,1.91,3.6,5.3
906035,big_cold,4.14,3.27,2.22
892889,big_cold,2.69,3.2,3.55
884687,little_cold,17.0,6.8,1.3
889236,little_cold,1.95,4.1,7.0
920592,little_cold,5.57,4.28,1.71
887620,little_cold,2.42,3.67,3.22
860901,normal,1.8,4.1,5.0
882474,normal,3.0,3.35,2.6
880424,big_cold,2.2,3.75,4.54
876974,little_cold,4.75,3.71,2.01
892896,normal,2.24,3.65,4.25
869009,big_cold,3.4,3.5,2.39
857094,normal,9.0,4.8,1.46
847660,little_cold,1.63,5.2,8.1
904796,little_cold,2.43,3.25,3.73
904775,little_cold,2.45,3.1,3.81
905189,normal,5.5,3.75,2.07
858417,big_cold,2.6,3.5,3.36
892904,big_cold,2.16,3.3,4.32
919291,little_cold,1.62,4.62,6.5
905991,big_cold,2.18,3.3,4.2
895477,big_cold,2.73,3.3,3.3
905185,big_cold,2.51,3.2,3.65
855392,big_cold,2.37,4.0,3.45
858430,normal,3.15,3.4,2.8
876780,little_cold,2.53,3.5,3.3
885844,big_cold,5.35,3.7,2.75
877008,big_cold,6.35,3.87,2.25
881436,normal,1.46,5.5,11.0
882472,big_cold,1.85,3.8,5.2
883763,big_cold,2.6,3.45,4.25
860904,little_cold,6.0,4.24,2.1
871277,big_cold,2.49,3.4,3.32
889246,normal,2.77,3.45,4.17
867869,normal,2.07,4.05,4.9
877063,normal,3.05,3.4,2.96
880388,normal,2.12,3.75,4.2
874765,normal,2.42,3.5,3.99
874762,big_cold,2.72,3.2,3.85
880959,big_cold,2.35,3.45,3.53
880397,normal,2.02,3.75,5.31
921344,little_cold,2.6,3.44,3.1
919287,little_cold,2.79,3.9,2.95
884361,big_cold,2.08,3.6,4.4
882475,big_cold,2.07,3.85,4.35
877484,little_cold,3.4,3.75,2.39
855395,normal,2.32,4.65,6.55
876645,normal,4.5,4.1,2.31
877481,normal,1.47,5.1,8.0
858445,big_cold,2.76,3.73,3.65
880961,little_cold,1.93,4.0,4.8
894525,normal,3.09,3.25,2.75
880956,normal,3.75,3.71,2.35
880960,big_cold,1.85,4.11,5.75
904758,big_cold,3.0,3.15,3.1
876779,little_cold,1.47,5.5,9.5
920093,big_cold,3.48,3.55,2.35
905775,big_cold,2.07,3.3,5.62
874760,little_cold,2.94,3.33,3.4
861401,big_cold,1.8,5.75,8.5
861370,normal,23.0,9.0,1.33
881433,normal,3.22,3.45,2.51
880442,normal,3.45,3.4,2.4
891495,normal,8.9,5.55,1.45
884378,normal,2.08,3.62,4.6
880987,little_cold,3.0,3.45,3.1
869011,normal,2.74,3.35,3.2
883770,normal,1.82,4.0,7.0
869006,normal,1.87,4.01,6.32
882471,big_cold,3.05,3.49,2.75
894532,little_cold,2.75,3.21,2.99
855396,big_cold,1.51,5.85,10.4
882478,little_cold,2.48,3.5,3.18
896098,big_cold,1.63,4.8,7.26
877021,little_cold,1.46,6.5,14.36
880409,normal,3.85,3.56,2.43
921282,normal,16.0,5.65,1.29
877001,normal,1.44,7.15,14.0
885364,big_cold,3.8,3.5,2.2
885843,little_cold,2.5,3.65,3.52
921283,normal,9.3,5.3,1.34
854981,normal,1.08,14.0,48.0
895480,little_cold,1.22,9.0,26.0
874761,normal,1.8,3.75,6.92
892903,little_cold,2.57,3.2,3.4
891493,normal,1.91,3.8,6.0
919282,little_cold,6.5,5.5,1.55
880421,little_cold,2.5,3.75,3.2
885016,little_cold,2.16,3.8,4.25
857091,little_cold,2.52,3.5,2.95
878920,big_cold,2.55,3.62,3.22
876781,normal,1.9,3.8,5.15
921285,little_cold,11.75,6.1,12.0
862717,big_cold,2.4,3.4,2.8
883798,normal,3.5,3.3,2.91
882477,normal,3.08,3.5,2.73
846999,normal,2.5,3.5,4.0
904738,normal,1.42,5.38,15.83
858426,normal,6.7,4.2,1.81
885017,normal,2.51,3.7,3.35
904750,normal,1.97,3.42,5.09
882467,little_cold,2.75,3.35,3.6
920198,little_cold,1.81,4.5,5.0
886223,little_cold,4.19,3.81,2.1
880958,little_cold,2.05,3.62,4.43
861402,little_cold,2.56,4.05,4.95
896877,big_cold,5.0,3.8,1.96
906013,normal,4.61,3.6,2.5
874758,little_cold,2.41,3.9,7.0
884689,big_cold,1.62,5.0,7.2
877025,normal,2.1,3.7,5.0
904756,normal,1.91,3.8,7.6
883750,big_cold,2.47,3.3,3.95
906022,normal,2.6,3.29,4.2
876599,normal,3.06,3.4,3.25
911584,normal,2.58,3.1,3.52
879896,normal,3.4,3.8,2.3
866541,big_cold,1.38,6.4,11.0
861403,normal,1.37,7.5,21.0
903759,normal,2.36,3.6,3.2
894527,normal,3.2,3.25,2.8
861371,normal,14.0,6.97,1.53
883742,big_cold,2.25,3.42,4.1
884688,normal,1.33,8.0,15.0
920087,little_cold,1.6,4.58,7.97
894535,little_cold,2.66,3.25,3.17
921284,normal,32.0,7.65,1.13
878648,big_cold,1.74,4.15,6.25
858423,little_cold,3.35,3.65,2.35
878646,normal,1.51,4.7,8.8
919283,normal,1.77,4.8,5.22
882476,big_cold,3.1,3.42,2.69
877018,big_cold,2.46,3.5,3.45
884368,big_cold,3.3,3.39,3.1
919831,big_cold,1.32,6.5,12.0
858421,big_cold,2.13,3.63,3.8
880986,big_cold,2.35,3.5,3.8
905773,little_cold,3.27,3.3,2.8
906053,big_cold,4.85,3.5,2.48
854980,normal,1.17,11.67,28.93
904800,normal,3.0,3.2,3.0
892898,little_cold,2.11,3.3,5.0
860949,normal,3.1,3.6,3.64
885372,little_cold,2.8,3.7,2.95
880967,big_cold,2.27,3.5,3.52
889241,little_cold,3.55,3.3,2.7
886225,normal,1.87,4.0,5.4
883758,normal,2.21,3.3,4.3
905202,big_cold,3.12,3.26,2.96
877483,big_cold,1.85,3.9,5.1
877478,normal,5.0,3.9,1.84
875458,little_cold,2.65,3.5,3.7
919293,little_cold,1.3,7.0,11.0
882473,normal,1.9,3.93,5.2
858415,little_cold,3.36,3.71,2.45
884693,little_cold,7.3,5.1,1.62
880408,big_cold,2.26,3.5,3.9
884691,normal,2.68,3.5,3.5
879890,big_cold,2.5,3.55,3.05
905768,little_cold,1.67,4.1,8.43
919294,normal,6.0,4.75,1.57
876612,little_cold,2.55,3.72,3.5
869008,little_cold,2.32,3.45,3.65
906045,normal,1.68,4.2,8.25
896097,little_cold,3.2,3.6,3.25
878740,little_cold,2.62,3.65,2.84
886228,normal,1.95,3.92,4.5
855397,normal,1.41,6.7,11.3
859518,big_cold,1.69,4.2,8.5
883747,normal,2.49,3.4,3.36
