bisai_id,cold,win,draw,lose,big_cold_peilv,normal_peilv,little_cold_peilv
844191,normal,1.72,4.0,6.2,6.2,1.72,4.0
806901,little_cold,2.06,3.58,4.85,4.85,2.06,3.58
797430,big_cold,1.71,4.5,7.0,7.0,1.71,4.5
806911,big_cold,2.38,3.35,3.45,3.45,2.38,3.35
814550,big_cold,2.42,3.61,4.77,4.77,2.42,3.61
796824,big_cold,3.56,3.45,2.5,3.56,2.5,3.45
799128,little_cold,1.86,4.0,5.35,5.35,1.86,4.0
800916,little_cold,2.3,3.7,3.8,3.8,2.3,3.7
806907,big_cold,2.67,3.2,3.25,3.25,2.67,3.2
833779,normal,2.35,3.4,3.89,3.89,2.35,3.4
851431,normal,2.75,3.15,3.5,3.5,2.75,3.15
866145,little_cold,2.02,4.1,2.82,4.1,2.02,2.82
797614,normal,1.8,3.87,5.76,5.76,1.8,3.87
864339,big_cold,2.65,3.45,3.25,3.45,2.65,3.25
808381,big_cold,2.85,3.2,3.6,3.6,2.85,3.2
860972,normal,2.45,3.3,3.67,3.67,2.45,3.3
848599,big_cold,3.9,3.62,2.59,3.9,2.59,3.62
804247,normal,1.56,4.55,8.5,8.5,1.56,4.55
858191,normal,5.16,4.06,2.12,5.16,2.12,4.06
808377,little_cold,2.6,3.25,3.9,3.9,2.6,3.25
866142,big_cold,1.94,4.52,4.6,4.6,1.94,4.52
808375,little_cold,2.7,3.2,3.3,3.3,2.7,3.2
796882,little_cold,2.3,3.5,4.02,4.02,2.3,3.5
796450,normal,5.27,3.8,1.8,5.27,1.8,3.8
848600,normal,1.94,4.05,5.3,5.3,1.94,4.05
865301,little_cold,2.44,3.6,3.14,3.6,2.44,3.14
800024,little_cold,2.39,3.3,2.85,3.3,2.39,2.85
859151,normal,2.82,3.2,3.7,3.7,2.82,3.2
796885,big_cold,5.29,3.75,2.05,5.29,2.05,3.75
849377,little_cold,12.0,6.3,6.35,12.0,6.3,6.35
806384,little_cold,2.25,3.5,4.0,4.0,2.25,3.5
808857,big_cold,2.38,3.65,4.15,4.15,2.38,3.65
794767,normal,3.3,3.63,2.75,3.63,2.75,3.3
800970,little_cold,2.25,3.7,4.2,4.2,2.25,3.7
844985,big_cold,2.1,3.62,4.75,4.75,2.1,3.62
814558,normal,7.0,4.0,1.95,7.0,1.95,4.0
856716,little_cold,4.0,3.45,2.47,4.0,2.47,3.45
864344,normal,3.4,3.66,3.95,3.95,3.4,3.66
846789,little_cold,2.17,3.95,5.09,5.09,2.17,3.95
848598,big_cold,1.76,4.01,6.9,6.9,1.76,4.01
797075,big_cold,4.05,3.9,2.15,4.05,2.15,3.9
859154,big_cold,2.85,3.3,3.16,3.3,2.85,3.16
844984,big_cold,4.2,3.75,3.15,4.2,3.15,3.75
800023,normal,2.5,3.45,3.25,3.45,2.5,3.25
794769,big_cold,2.17,3.8,4.0,4.0,2.17,3.8
849373,normal,5.55,3.95,1.89,5.55,1.89,3.95
800019,normal,2.42,3.4,3.64,3.64,2.42,3.4
846790,big_cold,3.35,3.6,2.45,3.6,2.45,3.35
860971,normal,2.25,3.62,4.75,4.75,2.25,3.62
806905,normal,1.6,4.2,7.74,7.74,1.6,4.2
859160,big_cold,2.12,3.4,4.5,4.5,2.12,3.4
800022,big_cold,2.28,3.5,3.65,3.65,2.28,3.5
806906,big_cold,2.56,3.15,3.83,3.83,2.56,3.15
860976,little_cold,2.86,3.45,2.5,3.45,2.5,2.86
792612,little_cold,2.3,3.5,3.88,3.88,2.3,3.5
859150,little_cold,3.45,3.3,3.35,3.45,3.3,3.35
849963,normal,2.1,3.85,4.2,4.2,2.1,3.85
799124,big_cold,2.4,3.6,4.9,4.9,2.4,3.6
849962,little_cold,2.5,3.5,3.65,3.65,2.5,3.5
851429,little_cold,1.78,3.83,6.3,6.3,1.78,3.83
802965,little_cold,1.45,6.0,11.5,11.5,1.45,6.0
849130,normal,2.45,3.59,3.9,3.9,2.45,3.59
849139,big_cold,3.35,3.65,2.77,3.65,2.77,3.35
865367,normal,1.95,4.7,5.0,5.0,1.95,4.7
844982,little_cold,8.09,4.4,1.62,8.09,1.62,4.4
851437,big_cold,4.5,3.36,2.25,4.5,2.25,3.36
804236,big_cold,1.66,3.9,7.2,7.2,1.66,3.9
814554,normal,1.38,6.8,18.0,18.0,1.38,6.8
806908,big_cold,2.86,3.18,3.3,3.3,2.86,3.18
856714,normal,1.75,4.0,7.3,7.3,1.75,4.0
806377,little_cold,3.66,3.55,2.5,3.66,2.5,3.55
861292,big_cold,1.83,4.8,10.0,10.0,1.83,4.8
859146,little_cold,3.0,3.25,3.14,3.25,3.0,3.14
844632,little_cold,41.0,18.0,1.15,41.0,1.15,18.0
806734,little_cold,2.32,3.3,4.1,4.1,2.32,3.3
844628,normal,1.03,37.0,79.0,79.0,1.03,37.0
741109,big_cold,3.0,3.3,2.46,3.3,2.46,3.0
807442,little_cold,2.46,3.37,3.68,3.68,2.46,3.37
806739,big_cold,2.08,3.4,4.75,4.75,2.08,3.4
806741,big_cold,3.81,3.3,2.6,3.81,2.6,3.3
844645,little_cold,1.72,4.6,6.8,6.8,1.72,4.6
806740,normal,1.51,4.6,9.0,9.0,1.51,4.6
808735,normal,3.19,3.4,2.8,3.4,2.8,3.19
844648,normal,46.0,14.0,1.12,46.0,1.12,14.0
808734,little_cold,8.3,5.5,1.64,8.3,1.64,5.5
844653,normal,17.0,7.0,1.51,17.0,1.51,7.0
808259,little_cold,2.2,3.65,5.18,5.18,2.2,3.65
806270,big_cold,1.65,5.4,11.0,11.0,1.65,5.4
808254,little_cold,2.41,3.32,3.8,3.8,2.41,3.32
806742,big_cold,2.84,3.15,3.05,3.15,2.84,3.05
844690,little_cold,7.75,4.4,1.55,7.75,1.55,4.4
806743,normal,2.1,3.45,5.8,5.8,2.1,3.45
844654,normal,17.5,6.25,1.34,17.5,1.34,6.25
808740,little_cold,1.47,5.09,10.85,10.85,1.47,5.09
806744,big_cold,2.67,3.2,3.4,3.4,2.67,3.2
808737,big_cold,2.5,3.42,3.75,3.75,2.5,3.42
808256,big_cold,2.3,3.3,4.2,4.2,2.3,3.3
792647,normal,3.93,3.6,2.5,3.93,2.5,3.6
806738,normal,1.92,3.4,5.6,5.6,1.92,3.4
844638,normal,3.95,3.3,2.25,3.95,2.25,3.3
844630,normal,34.0,17.5,1.23,34.0,1.23,17.5
844629,normal,4.3,3.4,2.31,4.3,2.31,3.4
844651,little_cold,8.5,5.0,1.51,8.5,1.51,5.0
848153,normal,3.42,3.2,2.53,3.42,2.53,3.2
808739,big_cold,4.7,3.71,2.18,4.7,2.18,3.71
808733,big_cold,2.96,3.53,2.87,3.53,2.87,2.96
808258,little_cold,2.02,3.6,5.0,5.0,2.02,3.6
792642,big_cold,2.8,3.6,2.9,3.6,2.8,2.9
806737,normal,2.22,3.4,4.81,4.81,2.22,3.4
806736,normal,3.06,3.16,2.93,3.16,2.93,3.06
802909,normal,6.0,4.2,1.85,6.0,1.85,4.2
806733,normal,2.42,3.25,4.51,4.51,2.42,3.25
808261,big_cold,2.35,3.5,5.0,5.0,2.35,3.5
808260,normal,2.2,3.6,4.8,4.8,2.2,3.6
844634,big_cold,3.35,3.45,2.71,3.45,2.71,3.35
806735,little_cold,2.29,3.3,4.65,4.65,2.29,3.3
844644,normal,56.52,23.0,1.09,56.52,1.09,23.0
844639,normal,21.0,7.7,1.53,21.0,1.53,7.7
844647,big_cold,6.8,4.05,1.66,6.8,1.66,4.05
847041,normal,15.0,5.5,1.47,15.0,1.47,5.5
791749,little_cold,3.0,3.61,3.05,3.61,3.0,3.05
793526,normal,2.55,3.55,3.3,3.55,2.55,3.3
792866,big_cold,2.75,3.6,2.89,3.6,2.75,2.89
797940,big_cold,2.35,3.75,3.75,3.75,2.35,3.75
797231,normal,2.25,3.75,4.15,4.15,2.25,3.75
842706,normal,4.15,3.89,1.97,4.15,1.97,3.89
842704,normal,1.62,4.39,6.98,6.98,1.62,4.39
791748,normal,4.55,3.85,2.15,4.55,2.15,3.85
792928,normal,1.7,4.12,6.25,6.25,1.7,4.12
797226,little_cold,1.67,4.1,7.5,7.5,1.67,4.1
792498,big_cold,3.3,3.5,2.9,3.5,2.9,3.3
807420,normal,3.99,3.45,2.16,3.99,2.16,3.45
797936,normal,1.62,4.5,8.0,8.0,1.62,4.5
792495,normal,2.4,3.52,4.35,4.35,2.4,3.52
792489,normal,1.5,5.1,9.4,9.4,1.5,5.1
802898,normal,2.38,3.91,4.33,4.33,2.38,3.91
793524,normal,2.5,3.55,3.25,3.55,2.5,3.25
792873,little_cold,2.65,3.6,3.0,3.6,2.65,3.0
807443,big_cold,2.91,3.4,2.73,3.4,2.73,2.91
791747,normal,2.66,3.51,3.15,3.51,2.66,3.15
793520,normal,2.19,3.65,4.3,4.3,2.19,3.65
807472,big_cold,2.07,3.5,4.8,4.8,2.07,3.5
792505,little_cold,1.52,5.4,11.6,11.6,1.52,5.4
842705,big_cold,2.75,3.5,2.9,3.5,2.75,2.9
794234,normal,2.0,4.33,5.25,5.25,2.0,4.33
792499,big_cold,3.9,3.7,2.35,3.9,2.35,3.7
791744,big_cold,4.55,3.85,2.02,4.55,2.02,3.85
794233,normal,2.25,3.8,5.0,5.0,2.25,3.8
805986,little_cold,3.26,3.55,3.1,3.55,3.1,3.26
792930,normal,2.65,3.61,2.95,3.61,2.65,2.95
792857,normal,3.23,3.6,2.4,3.6,2.4,3.23
792948,normal,2.25,3.7,3.6,3.7,2.25,3.6
794232,normal,2.88,3.75,2.6,3.75,2.6,2.88
793525,normal,2.05,3.7,4.46,4.46,2.05,3.7
794235,little_cold,2.7,3.6,4.0,4.0,2.7,3.6
805985,little_cold,2.1,3.65,4.2,4.2,2.1,3.65
792502,big_cold,3.0,3.55,3.1,3.55,3.0,3.1
797228,big_cold,1.85,3.85,4.74,4.74,1.85,3.85
792488,normal,1.29,8.6,18.5,18.5,1.29,8.6
807470,little_cold,3.99,3.55,2.33,3.99,2.33,3.55
802897,normal,1.93,4.9,7.75,7.75,1.93,4.9
794908,little_cold,2.55,3.65,2.97,3.65,2.55,2.97
793519,normal,2.6,3.5,3.13,3.5,2.6,3.13
794907,little_cold,2.4,3.65,3.35,3.65,2.4,3.35
792906,little_cold,3.2,3.6,2.8,3.6,2.8,3.2
807471,big_cold,3.3,3.3,2.9,3.3,2.9,3.3
793518,normal,1.6,5.0,7.12,7.12,1.6,5.0
793516,big_cold,2.71,3.6,3.2,3.6,2.71,3.2
793522,normal,2.91,3.55,3.03,3.55,2.91,3.03
792494,normal,2.05,4.2,6.0,6.0,2.05,4.2
847139,big_cold,2.32,4.23,4.45,4.45,2.32,4.23
793517,little_cold,2.25,3.81,5.0,5.0,2.25,3.81
792501,big_cold,3.8,3.5,3.3,3.8,3.3,3.5
794236,normal,2.85,3.6,2.83,3.6,2.83,2.85
793521,normal,2.3,3.6,3.8,3.8,2.3,3.6
805980,little_cold,2.3,3.65,4.0,4.0,2.3,3.65
842707,big_cold,3.3,3.5,2.67,3.5,2.67,3.3
791745,little_cold,2.56,3.85,4.15,4.15,2.56,3.85
792508,normal,3.45,3.7,2.58,3.7,2.58,3.45
806774,little_cold,2.12,3.47,5.2,5.2,2.12,3.47
808769,big_cold,3.45,3.45,2.66,3.45,2.66,3.45
853248,little_cold,2.29,4.05,2.75,4.05,2.29,2.75
794682,normal,1.7,4.6,6.75,6.75,1.7,4.6
806778,normal,1.73,3.79,6.82,6.82,1.73,3.79
805999,little_cold,3.65,3.6,2.6,3.65,2.6,3.6
852498,normal,2.25,4.85,3.6,4.85,2.25,3.6
808291,normal,1.7,3.9,8.0,8.0,1.7,3.9
792535,normal,3.77,3.52,2.47,3.77,2.47,3.52
834020,normal,2.88,3.2,3.81,3.81,2.88,3.2
808288,normal,2.0,3.5,4.8,4.8,2.0,3.5
792530,big_cold,1.91,3.95,5.5,5.5,1.91,3.95
853235,normal,2.1,4.22,2.64,4.22,2.1,2.64
793584,little_cold,2.6,3.42,3.17,3.42,2.6,3.17
833728,big_cold,2.59,3.2,3.82,3.82,2.59,3.2
807502,normal,2.45,3.45,3.9,3.9,2.45,3.45
853387,little_cold,2.05,3.7,3.85,3.85,2.05,3.7
853333,normal,1.43,5.11,6.76,6.76,1.43,5.11
853227,little_cold,1.76,4.2,5.5,5.5,1.76,4.2
797954,normal,1.53,4.75,8.22,8.22,1.53,4.75
796152,little_cold,1.87,3.84,5.2,5.2,1.87,3.84
792527,normal,2.13,3.8,4.5,4.5,2.13,3.8
853008,normal,5.5,4.6,1.62,5.5,1.62,4.6
833724,normal,2.05,3.6,5.4,5.4,2.05,3.6
792524,normal,5.0,3.8,2.11,5.0,2.11,3.8
808293,normal,2.63,3.3,3.2,3.3,2.63,3.2
795494,normal,1.3,8.75,26.0,26.0,1.3,8.75
792528,little_cold,5.84,4.2,1.78,5.84,1.78,4.2
794681,normal,1.65,4.8,8.5,8.5,1.65,4.8
853244,normal,2.18,3.8,3.5,3.8,2.18,3.5
795492,normal,2.93,3.55,4.55,4.55,2.93,3.55
797955,little_cold,1.75,4.2,6.2,6.2,1.75,4.2
853010,normal,1.65,4.2,6.99,6.99,1.65,4.2
853249,normal,2.1,4.3,3.3,4.3,2.1,3.3
806772,little_cold,3.1,3.2,2.92,3.2,2.92,3.1
846175,normal,3.4,3.14,2.7,3.4,2.7,3.14
807461,normal,1.41,5.07,13.25,13.25,1.41,5.07
847096,big_cold,1.82,3.93,5.4,5.4,1.82,3.93
795269,big_cold,1.75,4.1,6.0,6.0,1.75,4.1
853226,normal,1.35,5.8,9.5,9.5,1.35,5.8
793577,normal,2.18,4.4,4.5,4.5,2.18,4.4
793580,little_cold,4.15,3.55,2.14,4.15,2.14,3.55
802715,big_cold,1.95,4.0,5.7,5.7,1.95,4.0
848119,big_cold,5.7,3.83,4.55,5.7,3.83,4.55
848741,normal,2.22,3.35,4.2,4.2,2.22,3.35
806773,big_cold,2.98,3.1,2.87,3.1,2.87,2.98
794396,big_cold,2.39,3.53,3.73,3.73,2.39,3.53
806771,big_cold,2.05,3.5,5.37,5.37,2.05,3.5
802718,big_cold,7.5,4.35,1.97,7.5,1.97,4.35
792534,little_cold,2.15,3.65,4.45,4.45,2.15,3.65
794399,normal,2.62,3.5,3.2,3.5,2.62,3.2
807483,normal,2.66,3.33,2.95,3.33,2.66,2.95
796153,little_cold,1.74,4.25,6.0,6.0,1.74,4.25
794264,normal,2.25,3.66,4.25,4.25,2.25,3.66
853241,little_cold,5.0,4.1,3.8,5.0,3.8,4.1
846176,normal,3.25,3.12,2.7,3.25,2.7,3.12
853334,big_cold,2.45,3.37,2.76,3.37,2.45,2.76
853007,little_cold,2.38,4.05,3.42,4.05,2.38,3.42
833729,little_cold,2.82,3.2,3.3,3.3,2.82,3.2
806777,normal,2.75,3.3,3.85,3.85,2.75,3.3
806775,little_cold,2.3,3.31,4.2,4.2,2.3,3.31
850672,little_cold,3.65,3.79,2.3,3.79,2.3,3.65
793585,big_cold,2.55,3.5,3.49,3.5,2.55,3.49
847094,big_cold,2.45,3.55,3.64,3.64,2.45,3.55
797951,normal,1.55,5.0,9.21,9.21,1.55,5.0
796156,little_cold,2.41,3.56,3.45,3.56,2.41,3.45
793576,normal,2.6,3.45,3.13,3.45,2.6,3.13
849325,big_cold,3.35,3.3,3.0,3.35,3.0,3.3
807482,normal,2.6,3.25,3.3,3.3,2.6,3.25
806776,big_cold,3.3,3.2,2.65,3.3,2.65,3.2
794266,normal,3.2,4.0,5.26,5.26,3.2,4.0
796154,little_cold,2.17,3.61,4.5,4.5,2.17,3.61
795268,normal,2.53,3.6,3.3,3.6,2.53,3.3
853225,little_cold,2.81,3.6,2.7,3.6,2.7,2.81
793586,big_cold,2.45,3.52,3.41,3.52,2.45,3.41
794397,little_cold,2.79,3.54,2.95,3.54,2.79,2.95
814376,big_cold,3.35,3.4,2.65,3.4,2.65,3.35
853234,big_cold,7.97,4.85,5.4,7.97,4.85,5.4
801055,normal,5.33,4.55,2.35,5.33,2.35,4.55
793581,normal,4.19,3.6,2.28,4.19,2.28,3.6
807463,normal,1.9,3.54,4.8,4.8,1.9,3.54
833723,normal,2.2,3.6,4.85,4.85,2.2,3.6
808763,big_cold,3.65,3.65,3.0,3.65,3.0,3.65
853332,normal,1.9,3.85,3.6,3.85,1.9,3.6
849324,little_cold,2.61,3.25,3.3,3.3,2.61,3.25
793582,normal,2.2,3.6,3.8,3.8,2.2,3.6
797952,little_cold,5.3,4.0,1.91,5.3,1.91,4.0
797252,normal,3.0,3.6,2.66,3.6,2.66,3.0
802714,normal,3.25,3.55,2.46,3.55,2.46,3.25
808287,big_cold,2.56,3.3,3.1,3.3,2.56,3.1
850708,normal,3.25,3.87,2.09,3.87,2.09,3.25
806307,big_cold,2.6,3.38,3.66,3.66,2.6,3.38
834015,normal,3.35,3.15,3.0,3.35,3.0,3.15
814366,little_cold,3.82,3.6,2.7,3.82,2.7,3.6
795488,normal,2.3,3.5,5.44,5.44,2.3,3.5
795271,big_cold,2.6,3.46,3.08,3.46,2.6,3.08
834013,big_cold,2.3,3.2,4.9,4.9,2.3,3.2
794265,little_cold,1.76,4.16,5.7,5.7,1.76,4.16
852805,little_cold,2.88,3.8,2.7,3.8,2.7,2.88
853009,normal,9.5,7.4,1.31,9.5,1.31,7.4
791778,big_cold,2.91,3.75,2.85,3.75,2.85,2.91
794395,little_cold,3.35,3.69,2.65,3.69,2.65,3.35
806780,big_cold,3.9,3.72,2.2,3.9,2.2,3.72
792539,big_cold,3.3,3.45,2.6,3.45,2.6,3.3
805998,normal,2.6,3.4,3.4,3.4,2.6,3.4
794262,normal,2.8,3.69,3.01,3.69,2.8,3.01
847095,normal,2.02,3.8,6.0,6.0,2.02,3.8
795490,big_cold,2.0,4.65,9.85,9.85,2.0,4.65
793583,big_cold,1.72,4.02,6.75,6.75,1.72,4.02
853336,little_cold,3.6,4.2,2.7,4.2,2.7,3.6
801019,little_cold,2.3,3.62,3.8,3.8,2.3,3.62
794261,normal,3.15,3.53,2.65,3.53,2.65,3.15
797255,normal,2.51,3.81,3.78,3.81,2.51,3.78
853231,normal,1.13,7.5,13.0,13.0,1.13,7.5
848198,big_cold,1.72,5.0,7.71,7.71,1.72,5.0
795272,little_cold,2.67,3.43,3.07,3.43,2.67,3.07
795273,little_cold,1.75,4.13,6.15,6.15,1.75,4.13
802723,big_cold,2.35,3.65,3.97,3.97,2.35,3.65
794684,normal,2.15,3.85,4.15,4.15,2.15,3.85
795489,little_cold,2.62,3.3,3.37,3.37,2.62,3.3
848248,little_cold,11.0,7.0,1.46,11.0,1.46,7.0
797251,big_cold,2.55,3.75,3.35,3.75,2.55,3.35
801018,normal,2.72,3.3,3.3,3.3,2.72,3.3
852610,normal,1.67,3.8,7.5,7.5,1.67,3.8
796155,normal,1.84,4.05,5.2,5.2,1.84,4.05
853228,big_cold,2.65,3.6,2.65,3.6,2.65,2.65
791779,little_cold,2.4,3.62,3.55,3.62,2.4,3.55
849329,normal,1.18,12.5,46.0,46.0,1.18,12.5
802923,normal,6.53,4.35,1.85,6.53,1.85,4.35
792522,normal,2.12,3.65,4.7,4.7,2.12,3.65
853243,normal,1.75,4.1,5.0,5.0,1.75,4.1
791825,big_cold,3.24,3.55,2.7,3.55,2.7,3.24
802703,normal,4.45,3.7,2.18,4.45,2.18,3.7
853230,normal,1.9,4.7,5.6,5.6,1.9,4.7
801017,big_cold,2.36,3.5,3.9,3.9,2.36,3.5
853242,normal,4.33,4.5,1.68,4.5,1.68,4.33
808766,normal,18.0,7.1,1.38,18.0,1.38,7.1
806312,normal,8.33,4.37,1.75,8.33,1.75,4.37
794683,big_cold,2.12,3.85,4.15,4.15,2.12,3.85
795874,big_cold,2.1,3.35,4.75,4.75,2.1,3.35
795881,normal,2.35,3.2,4.65,4.65,2.35,3.2
793579,little_cold,2.0,3.62,4.65,4.65,2.0,3.62
796157,little_cold,2.6,3.5,3.01,3.5,2.6,3.01
846226,normal,2.4,4.0,3.88,4.0,2.4,3.88
806305,normal,1.22,7.5,23.0,23.0,1.22,7.5
848120,big_cold,2.23,3.9,3.7,3.9,2.23,3.7
801014,little_cold,2.32,3.7,3.59,3.7,2.32,3.59
808768,normal,2.72,3.4,3.46,3.46,2.72,3.4
794398,big_cold,2.75,3.68,2.9,3.68,2.75,2.9
795491,big_cold,2.27,3.45,4.0,4.0,2.27,3.45
806005,big_cold,3.8,3.61,2.5,3.8,2.5,3.61
795270,little_cold,6.8,4.31,1.65,6.8,1.65,4.31
808284,normal,1.8,3.84,6.67,6.67,1.8,3.84
802713,big_cold,2.72,3.6,2.75,3.6,2.72,2.75
794394,little_cold,2.3,3.46,3.92,3.92,2.3,3.46
793575,normal,2.8,3.45,2.88,3.45,2.8,2.88
853240,normal,2.7,3.8,4.15,4.15,2.7,3.8
853239,little_cold,3.2,3.7,2.5,3.7,2.5,3.2
795879,little_cold,2.77,3.2,3.3,3.3,2.77,3.2
852611,little_cold,4.2,3.4,2.4,4.2,2.4,3.4
847261,normal,4.65,4.0,1.75,4.65,1.75,4.0
794263,big_cold,3.12,3.4,2.92,3.4,2.92,3.12
853232,normal,1.35,5.75,7.25,7.25,1.35,5.75
801015,little_cold,4.65,4.02,2.22,4.65,2.22,4.02
853229,normal,5.68,4.45,1.8,5.68,1.8,4.45
797254,normal,1.31,7.25,15.5,15.5,1.31,7.25
791830,little_cold,2.06,4.2,5.75,5.75,2.06,4.2
806779,big_cold,2.5,3.2,3.75,3.75,2.5,3.2
802724,normal,2.51,3.64,3.02,3.64,2.51,3.02
853233,normal,1.76,5.75,8.0,8.0,1.76,5.75
853337,little_cold,1.53,4.75,8.0,8.0,1.53,4.75
806769,little_cold,1.83,3.66,5.33,5.33,1.83,3.66
806309,little_cold,3.05,3.4,2.9,3.4,2.9,3.05
802716,little_cold,5.75,4.0,1.88,5.75,1.88,4.0
834006,normal,1.61,4.3,8.69,8.69,1.61,4.3
848125,normal,3.56,3.7,2.42,3.7,2.42,3.56
853237,normal,3.4,4.2,2.1,4.2,2.1,3.4
794389,normal,3.93,3.8,2.1,3.93,2.1,3.8
805996,normal,1.6,4.75,9.0,9.0,1.6,4.75
797245,normal,1.78,4.5,7.1,7.1,1.78,4.5
794256,normal,3.77,3.6,2.16,3.77,2.16,3.6
805995,normal,2.6,3.5,3.5,3.5,2.6,3.5
794390,big_cold,1.85,4.1,4.81,4.81,1.85,4.1
848115,little_cold,2.73,3.5,2.84,3.5,2.73,2.84
808755,normal,1.65,4.6,7.5,7.5,1.65,4.6
802721,normal,1.48,4.58,7.87,7.87,1.48,4.58
794259,normal,1.8,4.07,5.5,5.5,1.8,4.07
806298,little_cold,3.55,3.4,2.53,3.55,2.53,3.4
792523,normal,1.35,6.25,11.87,11.87,1.35,6.25
795866,little_cold,4.64,3.3,2.38,4.64,2.38,3.3
794391,big_cold,2.52,3.8,3.3,3.8,2.52,3.3
808277,big_cold,2.35,3.35,3.45,3.45,2.35,3.35
802722,little_cold,1.99,3.7,4.2,4.2,1.99,3.7
808753,normal,1.6,4.9,8.2,8.2,1.6,4.9
831813,big_cold,1.45,4.8,8.52,8.52,1.45,4.8
849322,little_cold,2.75,3.1,3.15,3.15,2.75,3.1
802912,big_cold,2.2,3.63,3.86,3.86,2.2,3.63
796150,normal,2.1,3.8,3.95,3.95,2.1,3.8
795007,little_cold,2.86,3.5,2.9,3.5,2.86,2.9
793567,big_cold,2.45,3.65,3.45,3.65,2.45,3.45
848114,little_cold,1.69,4.12,6.9,6.9,1.69,4.12
797249,little_cold,1.98,3.8,4.55,4.55,1.98,3.8
833733,normal,1.99,3.5,5.2,5.2,1.99,3.5
796148,big_cold,2.5,3.8,3.3,3.8,2.5,3.3
795478,little_cold,2.7,3.2,3.57,3.57,2.7,3.2
793573,normal,1.95,3.75,4.7,4.7,1.95,3.75
796149,big_cold,4.0,3.8,2.3,4.0,2.3,3.8
847076,little_cold,2.81,3.59,2.88,3.59,2.81,2.88
797246,big_cold,3.7,3.7,2.2,3.7,2.2,3.7
808276,normal,2.0,3.55,4.8,4.8,2.0,3.55
794393,normal,1.92,4.1,5.25,5.25,1.92,4.1
794254,little_cold,3.25,3.6,2.5,3.6,2.5,3.25
814364,normal,1.4,7.0,17.08,17.08,1.4,7.0
848113,normal,2.74,3.56,3.05,3.56,2.74,3.05
794673,normal,2.18,3.85,3.75,3.85,2.18,3.75
794675,normal,2.6,3.65,2.9,3.65,2.6,2.9
792516,normal,1.85,4.45,6.42,6.42,1.85,4.45
814357,normal,1.51,5.8,13.0,13.0,1.51,5.8
797949,normal,1.17,12.0,41.0,41.0,1.17,12.0
834018,normal,2.38,3.2,4.05,4.05,2.38,3.2
794672,normal,4.95,4.0,2.0,4.95,2.0,4.0
793570,little_cold,2.95,3.5,2.85,3.5,2.85,2.95
808759,little_cold,1.57,4.95,9.5,9.5,1.57,4.95
805994,little_cold,2.6,3.4,3.3,3.4,2.6,3.3
834016,big_cold,3.42,3.15,2.7,3.42,2.7,3.15
846181,big_cold,3.2,3.35,2.4,3.35,2.4,3.2
847080,normal,2.27,3.72,4.7,4.7,2.27,3.72
835081,little_cold,2.3,3.3,4.25,4.25,2.3,3.3
792504,normal,1.99,3.7,4.97,4.97,1.99,3.7
796151,little_cold,2.63,3.7,2.86,3.7,2.63,2.86
793574,big_cold,2.3,3.5,3.77,3.77,2.3,3.5
794930,normal,1.79,3.9,5.2,5.2,1.79,3.9
802914,normal,1.6,4.9,7.78,7.78,1.6,4.9
795480,normal,2.45,3.35,4.3,4.3,2.45,3.35
793569,little_cold,2.15,3.75,4.2,4.2,2.15,3.75
802915,big_cold,3.61,3.78,2.35,3.78,2.35,3.61
792529,normal,1.44,5.6,10.0,10.0,1.44,5.6
791777,normal,2.75,3.55,3.3,3.55,2.75,3.3
795482,normal,4.2,3.35,4.0,4.2,3.35,4.0
793568,normal,1.5,4.65,10.5,10.5,1.5,4.65
833741,big_cold,3.2,3.15,2.75,3.2,2.75,3.15
833740,normal,2.41,3.2,3.77,3.77,2.41,3.2
802720,big_cold,2.8,3.55,2.58,3.55,2.58,2.8
793563,little_cold,2.62,3.45,3.04,3.45,2.62,3.04
833743,normal,2.81,3.15,3.55,3.55,2.81,3.15
793565,big_cold,4.4,3.5,2.26,4.4,2.26,3.5
794674,normal,3.65,3.75,2.31,3.75,2.31,3.65
806302,big_cold,1.85,4.1,7.0,7.0,1.85,4.1
794931,big_cold,2.2,3.5,3.84,3.84,2.2,3.5
794260,normal,1.9,4.05,6.02,6.02,1.9,4.05
793572,normal,2.88,3.6,2.7,3.6,2.7,2.88
797247,big_cold,2.5,3.5,4.0,4.0,2.5,3.5
847078,little_cold,1.87,3.75,5.43,5.43,1.87,3.75
808280,little_cold,2.37,3.3,3.68,3.68,2.37,3.3
791774,little_cold,3.37,3.56,2.7,3.56,2.7,3.37
806296,normal,6.7,3.97,1.66,6.7,1.66,3.97
805990,big_cold,1.8,4.1,6.05,6.05,1.8,4.1
792520,little_cold,1.8,4.05,6.9,6.9,1.8,4.05
808761,little_cold,2.4,3.7,4.5,4.5,2.4,3.7
794388,normal,3.22,3.7,2.8,3.7,2.8,3.22
793566,big_cold,1.65,4.2,7.0,7.0,1.65,4.2
795484,normal,2.75,3.2,3.85,3.85,2.75,3.2
794258,little_cold,1.95,4.02,4.78,4.78,1.95,4.02
791766,normal,1.27,6.54,14.5,14.5,1.27,6.54
846180,normal,2.4,3.25,3.15,3.25,2.4,3.15
802711,normal,1.4,4.95,9.8,9.8,1.4,4.95
849323,little_cold,2.25,3.26,4.0,4.0,2.25,3.26
795479,normal,4.5,3.55,2.3,4.5,2.3,3.55
833738,normal,2.0,3.5,5.2,5.2,2.0,3.5
808281,normal,1.73,4.0,7.2,7.2,1.73,4.0
